    0.0000000000E+00     0.0000000000E+00     1.0000000000E+02
    2.0000000000E-02     0.0000000000E+00     2.0000000000E+01
    4.0000000000E-02     0.0000000000E+00     2.0000000000E+01
    6.0000000000E-02     0.0000000000E+00     2.0000000000E+01
    8.0000000000E-02     0.0000000000E+00     2.0000000000E+01
    1.0000000000E-01     0.0000000000E+00     2.0000000000E+01
    1.2000000000E-01     0.0000000000E+00     2.0000000000E+01
    1.4000000000E-01     0.0000000000E+00     2.0000000000E+01
    1.6000000000E-01     0.0000000000E+00     2.0000000000E+01
    1.8000000000E-01     0.0000000000E+00     2.0000000000E+01
    2.0000000000E-01     0.0000000000E+00     2.0000000000E+01
    2.2000000000E-01     0.0000000000E+00     2.0000000000E+01
    2.4000000000E-01     0.0000000000E+00     2.0000000000E+01
    2.6000000000E-01     0.0000000000E+00     2.0000000000E+01
    2.8000000000E-01     0.0000000000E+00     2.0000000000E+01
    3.0000000000E-01     0.0000000000E+00     2.0000000000E+01
    3.2000000000E-01     0.0000000000E+00     2.0000000000E+01
    3.4000000000E-01     0.0000000000E+00     2.0000000000E+01
    3.6000000000E-01     0.0000000000E+00     2.0000000000E+01
    3.8000000000E-01     0.0000000000E+00     2.0000000000E+01
    4.0000000000E-01     0.0000000000E+00     2.0000000000E+01
    4.2000000000E-01     0.0000000000E+00     2.0000000000E+01
    4.4000000000E-01     0.0000000000E+00     2.0000000000E+01
    4.6000000000E-01     0.0000000000E+00     2.0000000000E+01
    4.8000000000E-01     0.0000000000E+00     2.0000000000E+01
    5.0000000000E-01     0.0000000000E+00     2.0000000000E+01
    5.2000000000E-01     0.0000000000E+00     2.0000000000E+01
    5.4000000000E-01     0.0000000000E+00     2.0000000000E+01
    5.6000000000E-01     0.0000000000E+00     2.0000000000E+01
    5.8000000000E-01     0.0000000000E+00     2.0000000000E+01
    6.0000000000E-01     0.0000000000E+00     2.0000000000E+01
    6.2000000000E-01     0.0000000000E+00     2.0000000000E+01
    6.4000000000E-01     0.0000000000E+00     2.0000000000E+01
    6.6000000000E-01     0.0000000000E+00     2.0000000000E+01
    6.8000000000E-01     0.0000000000E+00     2.0000000000E+01
    7.0000000000E-01     0.0000000000E+00     2.0000000000E+01
    7.2000000000E-01     0.0000000000E+00     2.0000000000E+01
    7.4000000000E-01     0.0000000000E+00     2.0000000000E+01
    7.6000000000E-01     0.0000000000E+00     2.0000000000E+01
    7.8000000000E-01     0.0000000000E+00     2.0000000000E+01
    8.0000000000E-01     0.0000000000E+00     2.0000000000E+01
    8.2000000000E-01     0.0000000000E+00     2.0000000000E+01
    8.4000000000E-01     0.0000000000E+00     2.0000000000E+01
    8.6000000000E-01     0.0000000000E+00     2.0000000000E+01
    8.8000000000E-01     0.0000000000E+00     2.0000000000E+01
    9.0000000000E-01     0.0000000000E+00     2.0000000000E+01
    9.2000000000E-01     0.0000000000E+00     2.0000000000E+01
    9.4000000000E-01     0.0000000000E+00     2.0000000000E+01
    9.6000000000E-01     0.0000000000E+00     2.0000000000E+01
    9.8000000000E-01     0.0000000000E+00     2.0000000000E+01
    1.0000000000E+00     0.0000000000E+00     0.0000000000E+00

    0.0000000000E+00     4.0000000000E+02     1.0000000000E+02
    2.0000000000E-02     4.0000000000E+02     9.5491730273E+01
    4.0000000000E-02     4.0000000000E+02     9.1005565721E+01
    6.0000000000E-02     4.0000000000E+02     8.6563270589E+01
    8.0000000000E-02     4.0000000000E+02     8.2185935342E+01
    1.0000000000E-01     4.0000000000E+02     7.7893659718E+01
    1.2000000000E-01     4.0000000000E+02     7.3705258953E+01
    1.4000000000E-01     4.0000000000E+02     6.9637999685E+01
    1.6000000000E-01     4.0000000000E+02     6.5707371081E+01
    1.8000000000E-01     4.0000000000E+02     6.1926895563E+01
    2.0000000000E-01     4.0000000000E+02     5.8307982313E+01
    2.2000000000E-01     4.0000000000E+02     5.4859825376E+01
    2.4000000000E-01     4.0000000000E+02     5.1589346919E+01
    2.6000000000E-01     4.0000000000E+02     4.8501184910E+01
    2.8000000000E-01     4.0000000000E+02     4.5597723299E+01
    3.0000000000E-01     4.0000000000E+02     4.2879161791E+01
    3.2000000000E-01     4.0000000000E+02     4.0343621351E+01
    3.4000000000E-01     4.0000000000E+02     3.7987280979E+01
    3.6000000000E-01     4.0000000000E+02     3.5804540733E+01
    3.8000000000E-01     4.0000000000E+02     3.3788205755E+01
    4.0000000000E-01     4.0000000000E+02     3.1929685922E+01
    4.2000000000E-01     4.0000000000E+02     3.0219205904E+01
    4.4000000000E-01     4.0000000000E+02     2.8646020595E+01
