1.0 0.0
1.0 1.0
1.0 1.44224957030741
1.44224957030741 1.44224957030741
1.44224957030741 1.44224957030741
1.44224957030741 1.50989744933236
1.50989744933236 1.50989744933236
1.50989744933236 1.50989744933236
1.50989744933236 1.51972430499164
1.51972430499164 1.51972430499164
1.51972430499164 1.51972430499164
1.51972430499164 1.52114126906273
1.52114126906273 1.52114126906273
1.52114126906273 1.52114126906273
1.52114126906273 1.5213453677519
1.5213453677519 1.5213453677519
1.5213453677519 1.5213453677519
1.5213453677519 1.52137476149789
1.52137476149789 1.52137476149789
1.52137476149789 1.52137476149789
1.52137476149789 1.52137899461282
1.52137899461282 1.52137899461282
1.52137899461282 1.52137899461282
1.52137899461282 1.52137960423926
1.52137960423926 1.52137960423926
1.52137960423926 1.52137960423926
1.52137960423926 1.52137969203377
1.52137969203377 1.52137969203377
1.52137969203377 1.52137969203377
1.52137969203377 1.52137970467737
1.52137970467737 1.52137970467737
1.52137970467737 1.52137970467737
1.52137970467737 1.52137970649822
1.52137970649822 1.52137970649822
1.52137970649822 1.52137970649822
1.52137970649822 1.52137970676045
1.52137970676045 1.52137970676045
