# iteration residual
       1     4.3018181818E+00
       2     1.3155702479E-01
       3     3.3397325319E-03
       4     2.6210388908E-04
       5     1.4034118663E-05
       6     3.1446143556E-07
       7     8.8355847083E-09
       8     1.0109548754E-09
       9     4.2810199830E-11
      10     9.9831254374E-13
