    1.12701665379258E-01    9.87378660322712E-01    5.55555555555556E-01
    5.00000000000000E-01    7.78800783071405E-01    8.88888888888889E-01
    8.87298334620742E-01    4.55072589851561E-01    5.55555555555556E-01
