# x numerical_df exact_df error_df numerical_d2f exact_d2f error_d2f
   2.199114857512855E+00   -5.873985814319399E-01   -5.877852522924730E-01    3.866708605331226E-04   -8.087508734742335E-01   -8.090169943749475E-01    2.661209007139842E-04
   2.261946710584651E+00   -6.370046643544589E-01   -6.374239897486897E-01    4.193253942308406E-04   -7.702597874348384E-01   -7.705132427757893E-01    2.534553409508922E-04
   2.324778563656447E+00   -6.840967808865203E-01   -6.845471059286887E-01    4.503250421684646E-04   -7.287288379125881E-01   -7.289686274214114E-01    2.397895088233071E-04
   2.387610416728243E+00   -7.284890799585118E-01   -7.289686274214117E-01    4.795474628999097E-04   -6.843219285916501E-01   -6.845471059286885E-01    2.251773370384180E-04
   2.450442269800039E+00   -7.700063654469107E-01   -7.705132427757894E-01    5.068773288786632E-04   -6.372143132555741E-01   -6.374239897486895E-01    2.096764931154294E-04
   2.513274122871834E+00   -8.084847875933363E-01   -8.090169943749473E-01    5.322067816110332E-04   -5.875919041405407E-01   -5.877852522924732E-01    1.933481519325042E-04
   2.576105975943630E+00   -8.437724896446972E-01   -8.443279255020151E-01    5.554358573178764E-04   -5.356505382250798E-01   -5.358267949789967E-01    1.762567539168591E-04
   2.638937829015426E+00   -8.757302071624129E-01   -8.763066800438636E-01    5.764728814506848E-04   -4.815952043507131E-01   -4.817536741017152E-01    1.584697510021438E-04
   2.701769682087222E+00   -9.042318176355331E-01   -9.048270524660196E-01    5.952348304865129E-04   -4.256392342246644E-01   -4.257792915650725E-01    1.400573404081173E-04
   2.764601535159018E+00   -9.291648382286687E-01   -9.297764858882515E-01    6.116476595827702E-04   -3.680034604972462E-01   -3.681245526846778E-01    1.210921874315041E-04
   2.827433388230814E+00   -9.504308697003521E-01   -9.510565162951536E-01    6.256465948015766E-04   -3.089153452359928E-01   -3.090169943749471E-01    1.016491389542740E-04
   2.890265241302610E+00   -9.679459847398889E-01   -9.685831611286311E-01    6.371763887421666E-04   -2.486080822371319E-01   -2.486898871648548E-01    8.180492772291714E-05
   2.953097094374406E+00   -9.816410591901148E-01   -9.822872507286887E-01    6.461915385739259E-04   -1.873196767158694E-01   -1.873813145857246E-01    6.163786985521891E-05
   3.015928947446202E+00   -9.914620448488578E-01   -9.921147013144779E-01    6.526564656200717E-04   -1.252920060088420E-01   -1.253332335643041E-01    4.122755546212553E-05
   3.078760800517998E+00   -9.973701827725048E-01   -9.980267284282716E-01    6.565456557667826E-04   -6.276986499458014E-02   -6.279051952931314E-02    2.065453473300283E-05
   3.141592653589794E+00   -9.993421562398426E-01   -1.000000000000000E+00    6.578437601574283E-04    0.000000000000000E+00    3.216245299353273E-16    3.216245299353273E-16
   3.204424506661589E+00   -9.973701827725046E-01   -9.980267284282716E-01    6.565456557670046E-04    6.276986499458304E-02    6.279051952931335E-02    2.065453473031054E-05
   3.267256359733385E+00   -9.914620448488577E-01   -9.921147013144779E-01    6.526564656201828E-04    1.252920060088384E-01    1.253332335643043E-01    4.122755546584478E-05
   3.330088212805181E+00   -9.816410591901148E-01   -9.822872507286886E-01    6.461915385738148E-04    1.873196767158694E-01    1.873813145857248E-01    6.163786985541320E-05
   3.392920065876977E+00   -9.679459847398891E-01   -9.685831611286311E-01    6.371763887419446E-04    2.486080822371179E-01    2.486898871648550E-01    8.180492773715575E-05
   3.455751918948773E+00   -9.504308697003514E-01   -9.510565162951535E-01    6.256465948021317E-04    3.089153452360069E-01    3.090169943749477E-01    1.016491389408403E-04
   3.518583772020569E+00   -9.291648382286687E-01   -9.297764858882512E-01    6.116476595825482E-04    3.680034604972181E-01    3.681245526846783E-01    1.210921874602033E-04
   3.581415625092364E+00   -9.042318176355331E-01   -9.048270524660195E-01    5.952348304864019E-04    4.256392342246644E-01    4.257792915650727E-01    1.400573404082839E-04
   3.644247478164160E+00   -8.757302071624125E-01   -8.763066800438635E-01    5.764728814510178E-04    4.815952043507131E-01    4.817536741017154E-01    1.584697510023103E-04
   3.707079331235956E+00   -8.437724896446968E-01   -8.443279255020150E-01    5.554358573182094E-04    5.356505382250658E-01    5.358267949789968E-01    1.762567539309590E-04
   3.769911184307752E+00   -8.084847875933363E-01   -8.090169943749472E-01    5.322067816109222E-04    5.875919041405407E-01    5.877852522924734E-01    1.933481519326152E-04
