    8.00000000000000E-01    7.17440787147605E-01    7.17356090899523E-01
    8.04166666666667E-01    7.20336344261655E-01    7.20252800081695E-01
    8.08333333333333E-01    7.23219353196650E-01    7.23137004893067E-01
    8.12500000000000E-01    7.26089764992735E-01    7.26008655260713E-01
    8.16666666666667E-01    7.28947530916022E-01    7.28867701329662E-01
    8.20833333333333E-01    7.31792602458962E-01    7.31714093463770E-01
    8.25000000000000E-01    7.34624931340721E-01    7.34547782246579E-01
    8.29166666666667E-01    7.37444469507561E-01    7.37368718482173E-01
    8.33333333333333E-01    7.40251169133210E-01    7.40176853196037E-01
    8.37500000000000E-01    7.43044982619238E-01    7.42972137635902E-01
    8.41666666666667E-01    7.45825862595439E-01    7.45754523272595E-01
    8.45833333333333E-01    7.48593761920198E-01    7.48523961800878E-01
    8.50000000000000E-01    7.51348633680876E-01    7.51280405140293E-01
    8.54166666666667E-01    7.54090431194179E-01    7.54023805435988E-01
    8.58333333333333E-01    7.56819108006536E-01    7.56754115059556E-01
    8.62500000000000E-01    7.59534617894476E-01    7.59471286609856E-01
    8.66666666666667E-01    7.62236914865003E-01    7.62175272913840E-01
    8.70833333333333E-01    7.64925953155971E-01    7.64866027027368E-01
    8.75000000000000E-01    7.67601687236463E-01    7.67543502236027E-01
    8.79166666666667E-01    7.70264071807161E-01    7.70207652055940E-01
    8.83333333333333E-01    7.72913061800730E-01    7.72858430234572E-01
    8.87500000000000E-01    7.75548612382184E-01    7.75495790751537E-01
    8.91666666666667E-01    7.78170678949272E-01    7.78119687819390E-01
    8.95833333333333E-01    7.80779217132846E-01    7.80730075884429E-01
    9.00000000000000E-01    7.83374182797241E-01    7.83326909627483E-01
    9.04166666666667E-01    7.85955532040651E-01    7.85910143964698E-01
    9.08333333333333E-01    7.88523221195501E-01    7.88479734048320E-01
    9.12500000000000E-01    7.91077206828828E-01    7.91035635267475E-01
    9.16666666666667E-01    7.93617445742653E-01    7.93577803248942E-01
    9.20833333333333E-01    7.96143894974358E-01    7.96106193857924E-01
    9.25000000000000E-01    7.98656511797063E-01    7.98620763198814E-01
    9.29166666666667E-01    8.01155253720001E-01    8.01121467615958E-01
    9.33333333333333E-01    8.03640078488893E-01    8.03608263694411E-01
    9.37500000000000E-01    8.06110944086327E-01    8.06081108260693E-01
    9.41666666666667E-01    8.08567808732127E-01    8.08539958383536E-01
    9.45833333333333E-01    8.11010630883738E-01    8.10984771374633E-01
    9.50000000000000E-01    8.13439369236595E-01    8.13415504789374E-01
    9.54166666666667E-01    8.15853982724502E-01    8.15832116427587E-01
    9.58333333333333E-01    8.18254430520007E-01    8.18234564334271E-01
    9.62500000000000E-01    8.20640672034777E-01    8.20622806800321E-01
    9.66666666666667E-01    8.23012666919976E-01    8.22996802363253E-01
    9.70833333333333E-01    8.25370375066639E-01    8.25356509807926E-01
    9.75000000000000E-01    8.27713756606047E-01    8.27701888167258E-01
    9.79166666666667E-01    8.30042771910108E-01    8.30032896722931E-01
    9.83333333333333E-01    8.32357381591727E-01    8.32349495006107E-01
    9.87500000000000E-01    8.34657546505183E-01    8.34651642798124E-01
    9.91666666666667E-01    8.36943227746507E-01    8.36939300131194E-01
    9.95833333333333E-01    8.39214386653858E-01    8.39212427289104E-01
    1.00000000000000E+00    8.41470984807897E-01    8.41470984807897E-01
    1.00416666666667E+00    8.43712984032161E-01    8.43714933476560E-01
    1.00833333333333E+00    8.45940346393446E-01    8.45944234337710E-01
    1.01250000000000E+00    8.48153034202175E-01    8.48158848688261E-01
    1.01666666666667E+00    8.50351010012778E-01    8.50358738080104E-01
    1.02083333333333E+00    8.52534236624067E-01    8.52543864320770E-01
    1.02500000000000E+00    8.54702677079612E-01    8.54714189474093E-01
    1.02916666666667E+00    8.56856294668116E-01    8.56869675860873E-01
    1.03333333333333E+00    8.58995052923793E-01    8.59010286059525E-01
    1.03750000000000E+00    8.61118915626742E-01    8.61135982906732E-01
    1.04166666666667E+00    8.63227846803322E-01    8.63246729498086E-01
    1.04583333333333E+00    8.65321810726531E-01    8.65342489188736E-01
    1.05000000000000E+00    8.67400771916380E-01    8.67423225594017E-01
    1.05416666666667E+00    8.69464695140266E-01    8.69488902590085E-01
    1.05833333333333E+00    8.71513545413355E-01    8.71539484314545E-01
    1.06250000000000E+00    8.73547287998951E-01    8.73574935167071E-01
    1.06666666666667E+00    8.75565888408875E-01    8.75595219810026E-01
    1.07083333333333E+00    8.77569312403841E-01    8.77600303169073E-01
    1.07500000000000E+00    8.79557525993830E-01    8.79590150433789E-01
    1.07916666666667E+00    8.81530495438469E-01    8.81564727058264E-01
    1.08333333333333E+00    8.83488187247404E-01    8.83523998761704E-01
    1.08750000000000E+00    8.85430568180675E-01    8.85467931529023E-01
    1.09166666666667E+00    8.87357605249098E-01    8.87396491611438E-01
    1.09583333333333E+00    8.89269265714632E-01    8.89309645527052E-01
    1.10000000000000E+00    8.91165517090762E-01    8.91207360061435E-01
    1.10416666666667E+00    8.93046327142872E-01    8.93089602268202E-01
    1.10833333333333E+00    8.94911663888622E-01    8.94956339469583E-01
    1.11250000000000E+00    8.96761495598320E-01    8.96807539256995E-01
    1.11666666666667E+00    8.98595790795304E-01    8.98643169491597E-01
    1.12083333333333E+00    9.00414518256313E-01    9.00463198304856E-01
    1.12500000000000E+00    9.02217647011867E-01    9.02267594099095E-01
    1.12916666666667E+00    9.04005146346637E-01    9.04056325548044E-01
    1.13333333333333E+00    9.05776985799826E-01    9.05829361597381E-01
    1.13750000000000E+00    9.07533135165545E-01    9.07586671465276E-01
    1.14166666666667E+00    9.09273564493184E-01    9.09328224642921E-01
    1.14583333333333E+00    9.10998244087793E-01    9.11053990895062E-01
    1.15000000000000E+00    9.12707144510455E-01    9.12763940260521E-01
    1.15416666666667E+00    9.14400236578664E-01    9.14458043052722E-01
    1.15833333333333E+00    9.16077491366696E-01    9.16136269860199E-01
