# x exact forward_O1 backward_O1 central_O2 forward_O2 backward_O2 central_O4
   3.424335992412875E+00   -9.602936856769431E-01   -9.557537098709608E-01   -9.645177531132200E-01   -9.601357314920903E-01   -9.606073382531340E-01   -9.606116627794237E-01   -9.602936545001531E-01
   3.455751918948773E+00   -9.510565162951535E-01   -9.460464531065998E-01   -9.557537098709608E-01   -9.509000814887802E-01   -9.513668983045933E-01   -9.513716882498249E-01   -9.510564854182567E-01
   3.487167845484671E+00   -9.408807689542255E-01   -9.354055627105988E-01   -9.460464531065998E-01   -9.407260079085993E-01   -9.411875740873532E-01   -9.411928247244106E-01   -9.408807384076938E-01
   3.518583772020569E+00   -9.297764858882512E-01   -9.238415399570812E-01   -9.354055627105970E-01   -9.296235513338391E-01   -9.300794113654315E-01   -9.300851175125877E-01   -9.297764557022297E-01
   3.549999698556467E+00   -9.177546256839810E-01   -9.113657971403684E-01   -9.238415399570812E-01   -9.176036685487248E-01   -9.180533725543428E-01   -9.180595285803171E-01   -9.177545958882601E-01
   3.581415625092364E+00   -9.048270524660195E-01   -8.979906463124054E-01   -9.113657971403684E-01   -9.046782217263869E-01   -9.051213259024757E-01   -9.051279257320058E-01   -9.048270230900048E-01
   3.612831551628263E+00   -8.910065241883677E-01   -8.837292871322525E-01   -8.979906463124037E-01   -8.908599667223281E-01   -8.912960337785575E-01   -8.913030708984124E-01   -8.910064952610475E-01
   3.644247478164160E+00   -8.763066800438635E-01   -8.685957938396320E-01   -8.837292871322525E-01   -8.761625404859423E-01   -8.765911400767753E-01   -8.765986075421690E-01   -8.763066515937862E-01
   3.675663404700058E+00   -8.607420270039434E-01   -8.526051013653332E-01   -8.685957938396338E-01   -8.606004476024834E-01   -8.610211567518697E-01   -8.610290471933165E-01   -8.607419990591870E-01
   3.707079331235956E+00   -8.443279255020150E-01   -8.357729905922492E-01   -8.526051013653332E-01   -8.441890459787912E-01   -8.446014494975944E-01   -8.446097551281766E-01   -8.443278980901555E-01
   3.738495257771854E+00   -8.270805742745618E-01   -8.181160727815481E-01   -8.357729905922492E-01   -8.269445316868986E-01   -8.273482225826377E-01   -8.273569352057002E-01   -8.270805474226557E-01
   3.769911184307752E+00   -8.090169943749472E-01   -7.996517731793583E-01   -8.181160727815445E-01   -8.088839229804514E-01   -8.092785028589479E-01   -8.092876138761852E-01   -8.090169681094892E-01
   3.801327110843650E+00   -7.901550123756903E-01   -7.803983138201686E-01   -7.996517731793583E-01   -7.900250434997634E-01   -7.904101229583109E-01   -7.904196233782581E-01   -7.901549867226032E-01
   3.832743037379548E+00   -7.705132427757890E-01   -7.603746955438733E-01   -7.803983138201686E-01   -7.703865046820210E-01   -7.707617036936938E-01   -7.707715841405685E-01   -7.705132177603909E-01
   3.864158963915446E+00   -7.501110696304594E-01   -7.396006792442216E-01   -7.603746955438733E-01   -7.499876873940474E-01   -7.503526356827143E-01   -7.503628864057204E-01   -7.501110452774385E-01
   3.895574890451344E+00   -7.289686274214116E-01   -7.180967663672292E-01   -7.396006792442216E-01   -7.288487228057254E-01   -7.292030602114878E-01   -7.292136710943905E-01   -7.289686037547958E-01
   3.926990816987242E+00   -7.071067811865474E-01   -6.958841786787050E-01   -7.180967663672256E-01   -7.069904725229653E-01   -7.073338493575849E-01   -7.073448099287190E-01   -7.071067582296948E-01
   3.958406743523140E+00   -6.845471059286886E-01   -6.729848373209418E-01   -6.958841786787050E-01   -6.844345079998234E-01   -6.847665853918189E-01   -6.847778848344359E-01   -6.845470837042569E-01
   3.989822670059038E+00   -6.613118653236516E-01   -6.494213411791839E-01   -6.729848373209418E-01   -6.612030892500629E-01   -6.615235394791423E-01   -6.615351666420514E-01   -6.613118438535748E-01
   4.021238596594936E+00   -6.374239897486895E-01   -6.252169445792742E-01   -6.494213411791839E-01   -6.373191428792291E-01   -6.376276496997041E-01   -6.376395931082979E-01   -6.374239690541537E-01
   4.052654523130833E+00   -6.129070536529765E-01   -6.003955343384181E-01   -6.252169445792742E-01   -6.128062394588462E-01   -6.131024984117223E-01   -6.131147462793176E-01   -6.129070337544031E-01
   4.084070449666731E+00   -5.877852522924732E-01   -5.749816061918026E-01   -6.003955343384181E-01   -5.876885702651103E-01   -5.879722889785804E-01   -5.879848292179882E-01   -5.877852332095008E-01
   4.115486376202630E+00   -5.620833778521301E-01   -5.490002406182469E-01   -5.749816061918026E-01   -5.619909234050248E-01   -5.622618218829686E-01   -5.622746421184949E-01   -5.620833596035941E-01
   4.146902302738527E+00   -5.358267949789963E-01   -5.224770780888035E-01   -5.490002406182469E-01   -5.357386593535252E-01   -5.359964702518516E-01   -5.360095578314691E-01   -5.358267775829048E-01
   4.178318229274425E+00   -5.090414157503711E-01   -4.954382937627072E-01   -5.224770780888035E-01   -5.089576859257553E-01   -5.092021548162293E-01   -5.092154968240835E-01   -5.090413992238902E-01
   4.209734155810323E+00   -4.817536741017153E-01   -4.679105716556595E-01   -4.954382937627072E-01   -4.816744327091833E-01   -4.819053183305309E-01   -4.819189015996608E-01   -4.817536584611542E-01
   4.241150082346221E+00   -4.539904997395469E-01   -4.399210783059130E-01   -4.679105716556595E-01   -4.539158249807863E-01   -4.541328994767713E-01   -4.541467106021356E-01   -4.539904850003429E-01
   4.272566008882119E+00   -4.257792915650722E-01   -4.114974359641930E-01   -4.399210783059130E-01   -4.257092571350530E-01   -4.259123062793584E-01   -4.259263316310363E-01   -4.257792777417687E-01
   4.303981935418017E+00   -3.971478906347803E-01   -3.826676953338692E-01   -4.114974359641930E-01   -3.970825656490311E-01   -3.972713890566685E-01   -3.972856147933295E-01   -3.971478777410204E-01
   4.335397861953915E+00   -3.681245526846778E-01   -3.534603078882777E-01   -3.826676953338692E-01   -3.680640016110734E-01   -3.682384129361234E-01   -3.682528250187090E-01   -3.681245407331883E-01
   4.366813788489813E+00   -3.387379202452914E-01   -3.239040977925826E-01   -3.534603078882777E-01   -3.386822028404302E-01   -3.388420299599864E-01   -3.388566141654801E-01   -3.387379092478651E-01
   4.398229715025710E+00   -3.090169943749476E-01   -2.940282334577787E-01   -3.239040977925826E-01   -3.089661656251807E-01   -3.091112508091630E-01   -3.091259927447333E-01   -3.090169843424374E-01
   4.429645641561609E+00   -2.789911060392287E-01   -2.638621987550138E-01   -2.940282334577787E-01   -2.789452161063962E-01   -2.790754161732495E-01   -2.790903012903768E-01   -2.789910969815346E-01
   4.461061568097507E+00   -2.486898871648544E-01   -2.334357639185458E-01   -2.638621987550138E-01   -2.486489813367798E-01   -2.487641677947506E-01   -2.487791814036330E-01   -2.486898790909168E-01
   4.492477494633405E+00   -2.181432413965424E-01   -2.027789561661325E-01   -2.334357639185458E-01   -2.181073600423391E-01   -2.182074192163095E-01   -2.182225465003118E-01   -2.181432343143287E-01
   4.523893421169302E+00   -1.873813145857246E-01   -1.719220300657787E-01   -2.027789561661325E-01   -1.873504931159556E-01   -1.874353262595922E-01   -1.874505522899241E-01   -1.873813085022228E-01
   4.555309347705200E+00   -1.564344650402310E-01   -1.408954376781551E-01   -1.719220300657787E-01   -1.564087338719669E-01   -1.564782572652076E-01   -1.564935670156000E-01   -1.564344599614458E-01
   4.586725274241099E+00   -1.253332335643037E-01   -1.097297985040501E-01   -1.408954376781515E-01   -1.253126180911008E-01   -1.253667631227444E-01   -1.253821414843344E-01   -1.253332294952470E-01
   4.618141200776996E+00   -9.410831331851396E-02   -7.845586926666508E-02   -1.097297985040501E-01   -9.409283388535758E-02   -9.413154712079541E-02   -9.414697891699936E-02   -9.410831026320507E-02
   4.649557127312894E+00   -6.279051952931321E-02   -4.710451355840441E-02   -7.845586926666508E-02   -6.278019141253474E-02   -6.280343464648286E-02   -6.281890464796905E-02   -6.279051749076427E-02
