# n trapezoidal_error simpson_error gaussian_error
       2      1.545388098386E-02      3.562960970833E-04      3.611055887642E-08
       4      3.840035012046E-03      3.124697856016E-05      4.021525334963E-10
       8      9.585179667320E-04      1.987715039564E-06      5.742184505664E-12
      16      2.395360242056E-04      1.246233032326E-07      8.770761894539E-14
      32      5.987816013275E-05      7.794557888019E-09      1.554312234475E-15
      64      1.496917459909E-05      4.872452441518E-10      1.110223024625E-16
     128      3.742270809126E-06      3.045397267698E-11      3.330669073875E-16
     256      9.355662745625E-07      1.903477375720E-12      3.330669073875E-16
     512      2.338914792954E-07      1.189048859374E-13      3.330669073875E-16
